,title,lable,score,link,time,count,comments
26,震撼心灵反思抑郁症短片《生为何故》,实验,8.2,http://www.vmovier.com/48511?from=index_new_img,2016/2/25,1670,"的确表达了抑郁症的症状和心理活动。人间是抑郁症患者的地狱，世界随时随地都有着一种陌生感，所以桥上行走的那一幕让我觉得有抑郁症患者的状态，在车水马龙的世界，偏偏自己与世界格格不入，抑郁症患者的内心就是灰暗阴冷的，所以在阴冷的森林里面看着日光的那一幕也让人觉得很揪心，因为自己虽然想死，但是仍旧有着梦想，有着对光明对温暖的渴望，可是透过枝缝的光明总是那么微弱，含有温暖意义的日光却像月亮一样仍旧冰冷，世界之大，我该怎么办？（This video is suitable to express the symptom of melancholia and mental activity.The world is hell in depressed patients's eyes ,these people always have the feeling of being surrounded by strangeness anytime and anywhere,so the scence that depressed patients walk on the brige want to show the busy and fast world ""my appearance here is like a square peg in a round hole "" .Their world is obscure . I see depressed patient stand in the forest with an impotunatr throb of pain,they want to die with the longing of dream and warmth,The sad truth is that the sunshine throughing the branches of the aperture of trees is always dim.The irony is that the sun symbolized warmth just make people feel colder .In the big world ,where should I go?） 去年一年我都是这样的状态，自我封闭着，觉得没人能沟通到我的想法，还有一种总有刁民想害朕的想法，完全没有生活动力目标，每天看到都是一样的风景，变得极其敏感易怒，和以前熟悉的人在一起完全不习惯，尴尬随时蔓延在气氛里，直到过年回家呆半个月后人好了很多，现在发现很多瞬间是有趣的人和事，痘痘也消了，皮肤也好了。自我拯救才是最重要的，思想上的挣扎，千万别深究人为什么活着，活着的意义，反正都有一死 真的吗？我现在就是抑郁，但是不知道是不是，痘子很多，每天都想为什么活着！ 《生为何故》？我们从何处来、将往何处去？疑问是觉醒的前奏，百思不解使身心抑郁，道家说要长养浩然之气混元归一，儒家说大道在明明德，佛家说菩提萨垛寂静涅，各宗真意不可以表相浅显误释误译，了其本意，真修实证，渐行渐悟，路虽崎岖，求索不坠，终到彼岸，回归生命的故乡。求人不如求己！！！！ 观照自我身心，求道、养心、强体，求人不如求己！ 小编把这拉出来，果然意有所指 暗色调，缓节奏，慢配音，微表情成为了抑郁人群最合适的表现形式，看着让人觉得沉郁，这大概就是抑郁患者常有的状态吧。我们正处在一个尴尬的年代：城市生活开始缺乏宁静，乡村生活正在被日益侵蚀，人们的灵魂找不到归宿，内心没有着落，美好的永远活在过去，将来的模糊不清，所谓越长大越孤单，不是美好失去了，而是过去太美好，以至于我们根本没有时间去搭理邪恶与虚幻。 昨天确症重度抑郁症。生为何来，独不为己，何不归去？ 前年过年那两个月可能是我这一辈子最消沉的日子吧！ 吃饭，上网，睡觉，撒尿 什么也没干，1月底撑到3月8号才过去 求音乐 看不下去，没意思 生为何故，恨余生长 翩翩俗世佳公子 《也许，我是不是也是抑郁症》 自己总不能投入的做事。 比如在写下这个开头前，我迫使自己足够专心。但即使如此，依然没能做好。 期间我去关了灯，开了灯，又关了灯。把另一本本子看了又看，心里纠结着是继续保留它的塑料外壳，还是去掉更合适。 做下决定之后，又止不住的看着那被去掉，但没被扔掉的外壳。心里能想很多，而我现在也不能在这写下更多。 前两天，有位明星去世了，让大家审视“抑郁症”这件出现了好久的现象，或者说病。 你们问我为什么要想这么多，为什么不能简单点，为什么不去尝试些别的事，说不定能使你开心。 如果生活中你曾见过我，那就有可能知道我一直努力做了。而且我做的尝试比你们建议要更多。 我一直以为，这也是每个人的常态。也以为每个人一定都经历过，且最后大部分都自己走了出来。所以能给我那些建议。 我至此时，也相信有人自己就能独自拜托那些困境，并且我不想输给他们。 回到那位刚去世的明星，他的事不仅让许多正常群众开始讨论。 也让我感到有些轻松，我想不止是我，也有可能许多人这样觉得。因为，我们的一些行为开始不仅仅只是给人造成困惑。有一部分人从完全不理解，到现在愿意把它当作真正的疾病。 终于看到希望，有机会让别人真正了解，而不是故意得用搞笑或自黑的方式来解释自己。 更希望不是所有人都只是摆出理解的姿态，而换个话题，又有理由表达与之前完全相反的嘴脸。 矛盾的也有，我一直认为这并不一定是坏事，它使我恩能看到更多东西，好的坏的，该有的不该有的，旁人能理解的及无法被理解的。 它使我看到这个世界有这么多的可能性，如此神奇，如此让人惊叹。可能这并非源于”抑郁症“，但却叫我能不轻易放弃任何事情。 哈，但如果每晚能困的时候，早点睡着就更好了 不能分段。。。尴尬 想起了最近的乔任梁事件，感觉好可惜～～?? 应该是发生了乔的事件所以把这个片子放上来给大家看看的。 一种世界运行地如此有序，但我如此多余的感觉。 懂这种感觉 初中有段时间这样过，说不好是不是抑郁，看什么都没色彩，提不起兴趣，很悲观，特别怪的说不出的忧伤与烦躁，后来慢慢一点点自己引导过来了。想想觉得后怕，因为一直处在那种感觉下真说不准自己会怎么样 结尾不好，如果作者在最后找到属于自己的东西，所有都释怀了，天空就不会暗淡了。 其实我感觉我们每个人都有一些轻微的抑郁症。我想说就是那些低迷的情绪。我现在也会有。有的时候晚上醒过来不知道要干嘛，还不如一直睡，就不用去考虑那么多。但有的人内心够强大，自我天空能力很好，可以自我缓冲。但有些人本身没有那么强大，再加上周围环境的猛烈刺激，真的会崩溃，差不多真的是那种生无可恋吧 抑郁就是因为太闲了 那么多人感同身受啊 你们学编剧啊 学编剧就不会觉得无趣了 我已经不玩游戏了 也不觉得有什么有趣 就是学习编剧比较有趣 "
27,获奖悬疑心理短片《玛琳之死》,剧情,8.1,http://www.vmovier.com/49943?from=index_new_img,2016/9/17,280,"如果整个影片用写实的风格而不是戏剧化的表现手法可能效果会更震撼一些，如场景设定在审问室中而不是抽离的背景，演员的情绪更为真实而不是如此外露，最后一个镜头或第一个镜头展现一下现场能更有参与感。而不是让观众仅仅是观众 先分析动机：妻子有可能因为丈夫的出轨SM而心怀怨恨、所以跟踪丈夫，杀了马琳。丈夫的动机有可能是因为马琳提出结束SM，所以心存不满，杀了马琳。两人都有动机。 第二分析能否有杀人的方式：如果妻子跟踪丈夫、而且妻子的确在死亡现场、那么妻子所在地就是马琳住所、因此，跟踪丈夫的地址是对的，那么丈夫就不可能去错了地址。所以，丈夫肯定是去过现场的。而且他手机也掉在了现场。如果丈夫手机被偷，那么小偷怎么可能那么巧就去了死亡现场呢。如果真的那么巧，只有一个可能，那就是手机是被人偷了之后故意放在现场栽赃陷害。妻子到过现场，有杀人方式的实现可能。 第三分析人物关系，马琳是妻子和丈夫之间的共同好友，而且妻子说和丈夫没有保留什么秘密，妻子也的确知道丈夫喜欢SM，那么妻子应该是接受丈夫喜欢SM的这个癖好。那么，马琳是否会在夫妻之间有隔阂？从马琳提出结束SM就可以知道，马琳不会设计拆开妻子和丈夫，所以丈夫手机出现在现场，而且被小偷偷走的理由可见，手机出现在现场没有第三方故意栽赃的可能，所以排除马琳安排了自杀，而且故意让人偷走丈夫的手机放在现场的可能。所以，丈夫在说谎。 个人，觉得，凶手应该是丈夫吧。 赞 进来看评论的赞我。。。说实话我也不懂 确实很烧脑。 凶手是导演 男的吧，手机在现场被发现。最后提到了律师 马琳吧 因为被m生活的结束 所以想在生命的最后一刻享受m的高潮吧 凶手是马琳 我觉得答案是一开始的画面。 SM,强烈怀疑小编意有所指 不明真相的吃光群众 凶手是男的 最后男的要求和自己的律师说话，而女生仅仅说自己想回去了 个人觉得是男的，谁最后一个说话谁更有话语权 凶手可能是男的 个人推测，凶手是男的。第一他没有进警局，第二他手机被偷，第三他在三角关系中可能受到冷落所以下杀手。 凶手是马琳 烧脑 "
28,旅行感悟花样剪辑短片《新大陆》,旅行,7.5,http://www.vmovier.com/49813?from=index_new_img,2016/9/17,275,旅行的意义 怎样剪辑的 就单说自由女神那段吧，第一个镜头与第二个镜头的衔接，其实是第二个镜头做了缩放的效果，同时，第一个镜头的最后一帧与第二个镜头的第一帧景别大致是相同的，由于缩放的效果很快，从而两个镜头剪接在一起的时候就会让人觉得是非常流畅的一个镜头。同理，第三个镜头也是如此~~ 另外，第三个镜头的最后几帧是有向左上角晃动的，然后下一个铁丝网的镜头也是有向左晃动，两个镜头接在一起就是一个平滑流畅的转场，让人产生一种没有剪辑的错觉。此片很多地方基本都是运用这一手法。 我觉得第三个镜头在拍摄的时候其实不是故意拍成这样的，而是这个镜头拍完然后换了一下机器再关机，这应该是后期剪辑的时候刚好把这晃得几帧用上了 同求剪辑技巧，以及前期拍摄。 同求剪辑技巧 放飞内心 来来来，我们出发吧 只要你想，没有什么不可能 来一次说走就走的旅行 有人了解这种剪辑技巧么 用心品味---旅行的艺术 一分5s左右的配音是不是笑场了 slow domn ，如海龟的速度，品味生命的旅程 小乌龟再次出发 .... vb. 
29,忧伤负能量公益短片《草莓的一生》,广告,7.9,http://www.vmovier.com/49978?from=index_new_img,2016/9/17,638,我在餐厅打工，有人买了4个葡挞，一口没动就丢在那里；有人为了买套餐省点钱，就买了套餐把不爱吃的丢在哪里也是一口没动；还有人买了一整个套餐，一口没动，人不知所踪；还有的人买了咖啡，就是打开在那里，好像是为了摆拍；还有人特意买了外带的寿司过来，然后一整盒一共10个寿司，只有一个寿司是移了位置（并没有吃）；像是什么桶什么桶里面的原味鸡，我也见过好几次是完完整整地好几块被丢弃――要知道我来这个餐厅才不满4个月而已啊！可乐被整杯丢弃是很常见的，圣代不爱吃动那么一口两口的你买它做什么呢？还有很多这样的例子：汉堡啊，鸡肉卷啊，葡挞啊好像是为了意思意思，就咬了一口。葡挞总共才一口大小，你才吃了一个小角角，真是好有意思哦～！ 吃不下你就别买啊！买了吃不掉可以打包啊！我们的打包服务是免费的啊！ 最记得的是，有一次有个客人买了汉堡给她的小孩吃，但是她小孩最后又不想吃了，于是她马上打电话给她的朋友问她想不想吃汉堡，想吃就给她带过去。 还有一次，有个流浪的人忽然走进餐厅里，她拿走了两个小朋友面前的可乐，然后走了出去，从玻璃窗外看着里面，我当时很慌张，后来我收拾盘子时，发现有客人丢弃了完整的两块原味鸡，我很想叫那个流浪的人：“你快回来啊！这里有两块原味鸡！” 看到这些熟悉的名字，你们都懂得我在什么餐厅打工的。这个餐厅在中国有N家，它的原则之一就是：食物过了赏味期就要丢掉。 食物掉在专用的地方以外要被丢掉（像番茄酱这样有包装的东西也是，只要掉在地上就要被丢掉），包装掉地上要丢掉，食物送出去之后被退回来要丢掉。还有很多很多。虽然我知道这些是为了饮食安全，但是心里还是会觉得这样太浪费了。 我知道的事是，很多食品生产商为了提高产量，会做像是：给奶牛打激素啊，给鸡打激素啊之类的，做转基因啊什么的，然后这些食物就会变得成本比较低，为了提高自己的竞争力，超市会打特价啊什么的，然后大家会买很多在家里屯着，屯到最后吃不了了就丢掉。大量地生产，大量地被消费，然后大量地被丢弃。 地球要忍受这种折磨到什么时候呢？ 我有时候也会问自己，我要这样只是看着，只是愤怒，只是发牢骚，要到什么时候呢？ 平和美丽忧伤的草莓的一生，、、、如果是一条鱼、一只羊、一头牛、、、、 珍惜盘中的每一口食物，不要白白牺牲了 珍爱生命，一草一木 珍惜食物，拒绝浪费，哪怕你很有钱 像个孩子一样，和各种事物用心灵去对话去沟通，你是什么世界就是什么，所以咯，享受每一口食物，醉于每一刻芬芳………这么文邹邹的搞么事？真的被草莓君感动了啊…啊…?? 珍惜食物，从我做起 还以为最后那个柠檬也会被扔掉 竟然给我看哭了，WTF! 可是。。真的很容易坏 拍摄角度好有意思啊，主人公视角，惊险的一生！已经feel到了，尽量不浪费！宁愿少买！ 然而吃进肚子也是变成翔 生活水准的提高，改变了人对食物的对待！ 草莓竟然放到发霉 谁再说只有中国浪费食物的自打脸 这个“鸡汤”必须喝 是的 最后说得很有道理。食物来之不易。 下辈子做榴莲?? bgm好像是飞屋环游记的开篇 就是 第一世界国家 物质太丰富了 食物随便丢 空调随便开 油门使劲轰 胖子到处走 让第三世界国家的我们情何以堪 下辈子还是做橙子吧 
30,震撼大都会延时风光《绚丽纽约》,旅行,7.9,http://www.vmovier.com/49925?from=index_new_img,2016/9/11,771,倒是觉得音乐很好啊 美 美国我就喜欢纽约和洛杉矶，两大城市 很想知道围绕一个建筑做旋转的镜头是咋拍的 电动圆轨吗？ 每一个镜头都是用航拍机拍的 航拍机拍延时？ 我快蒙了。这音乐真带劲，带入我到梦中 感觉配学很带感啊…… BGM差评 对比度这么高真的好吗 这个配乐就是屎，我收藏的电音随便一首都比这好听 来，分享一下 用网易云吗？ 来，分享一下 你好，可以分享一下吗， 这种城市真的美吗？我更喜欢乡间的绿色，那才有回忆的味道。 一个是追求时尚一个是怀念过去，我都喜欢?? 延时拍摄都需要很大的心思，赞一个。http://buyho.top/ 看起来好看，感觉去了就不一样了 欧耶，从前纽约不是英国的，是荷兰的，再从前、、、、 这万恶的资本主义国家，真是让人向往，不愧国际大都市 纽约、一座向往的城市 繁华，强盛。我们要努力了。 无与伦比的美丽 
31,荒诞华丽超现实主义短片《漂亮的谎言》,实验,7.2,http://www.vmovier.com/49969?from=index_new_img,2016/9/11,289,让我想起Birdy的beautiful lies. 表示艺术好难懂 没看懂 幻想驰骋 好像很厉害的样子 画面还挺美的，但是果然看过感到空虚啊 有点像魔术 什么遮住了我们的双眼---《漂亮的谎言》 BGY有点不喜番，棉花云很美丽 
32,面瘫人重获幸福喜剧短片《笑面人》,剧情,7.6,http://www.vmovier.com/49688?from=index_new_img,2016/9/11,441,为什么图片不能保存 最后他们互换工作 性福的生活在一起？ 男主能稍微普通点吗？ 跟中国的面瘫演员不是一样吗 面瘫我只服林更新 哈哈哈 不错哦 呵呵，有意思 哈哈，明明一个口罩就能能解决的问题…… 第一眼看出来了，绿魔 威廉达夫吉姆凯瑞附体了 浪漫的事故 (?ω?)hiahiahia 人生如戏啊 这个片子好玩。 哈哈哈哈北野武灵感 黑色幽默 哈哈哈哈哈哈哈，爱比哭好 心疼演员 一直笑演员也真是辛苦。。。 
33,日本游戏机脑洞广告《降价歌》,广告,7.7,http://www.vmovier.com/50027?from=index_new_img,2016/9/11,645,歌好听，女主也好看。好评 总感觉女主在憋着不笑 幸好不在中国，不然又要道歉了，恶搞历史人物。 一本正经的胡说八唱 一本正经的胡说八唱 5000日元等于326元，但京东售价2379元，大家都想想吧! 所以你想说什么，说日本就卖300多块吗？你自己看下简介，降价5000日元，不是售价5000日元，降了之后29980日元，2000人民币，降价后是这个价格，想什么，价格都一样的东西有什么可以想！ ?? 还好我听不懂日语 还挺好听的?? 一开始的妹子好评 太浮躁了 歌曲越听越好听，48秒简直美得不可思议 背景音乐好听，求歌名 只是比较难听而已， 这种脑洞广告应该归个类“mdzz”型。 。。 霓虹金的脑洞.. 好便宜，好好听，有创意 好期待中国能怎么开放！ 降价歌 好抒情 我好喜欢这广告?? 好感动啊！ 
34,虚拟现实科幻短片《未来的情感》,科幻,6.8,http://www.vmovier.com/49851?from=index_new_img,2016/9/11,218,虚拟现实--可视为电影与现实之间的作品吧。 什么鬼，还三层梦境。第一层是vr里的，第二层是宣传片，第三层是第一层的现实... 科技太发达，并且发展太快，已经超出了很多人的想象 喜欢，小中见大。666 晕了 呵呵 现实与虚幻谁能分清 谁在这里看着我？ 我在那里注视着谁？ 完全转晕了！！哈哈 周公梦到了蝴蝶，还是蝴蝶梦见了周公 在哪里都能看见你诶?? 云在上，雾在下，上上下下无处不在，呵呵呵，闲人一个 沙发，这不错 
35,惊心动魄好莱坞式短片《超级营救》,剧情,7.5,http://www.vmovier.com/50024?from=index_new_img,2016/9/10,1048,"以前曾看过一个中国五岁小孩儿开挖掘机的视频，不知是不是给了他们启发了？画质的确有很有大片范儿，音乐音效也可圈可点，牛B哇，立的flag真的好么哈哈哈，不过汽油（量忒大了）燃烧速度真的很快，不可能有这么长的反应时间的。甚至，整体感觉有点像这只是小孩子自己脑袋里的YY场景罢了？还是…细思恐极哇，不管咋着，是为了电影效果吧。OK,那么问题来了……挖掘机哪家强？？ 我好像也看过，感觉是在开飞机，溜到飞起 开挖掘机没那么容易，他是履带的，动力在两边是分开的，转向靠差速，不是靠方向盘。成年人有教练都很难上手，一个小孩居然无师自通。 哪儿一会儿能冒那么多油卧槽 好电影 年度最佳蓝翔广告 惊心动魄 蓝翔毕业 演技不错 偷车贼 真的不能在发文前校对文字吗？？每次看到错别字真是百爪挠心，恨不得马上动手给改了 实在不好意思，“在”写成了“再”，这是可以避免的问题，以后多注意 钥匙全都插在那？ 这是因为剧情需要才没拔钥匙的吧... 话说主角偷车都怎么轻松加愉快的！？ 米国法律都管不了主角的么！？ 孩子还需蓝翔深造 小朋友要安全驾驶啊 赞一个！给孩子 想要的。是很有价值的！ 等我有小孩了要培养他挖掘机技术?? 开得好，来蓝翔跟我学挖掘机吧 你们家开的是油罐车吧 这个故事告诉我们蓝翔是个好东西 他家的车到底能出多少油？ 父母明明自己可以撞门出来呀 学驾照的年龄可以提前到八岁 "
36,盖・里奇监制时尚电影《特工谍中谍》,广告,7,http://www.vmovier.com/50026?from=index_new_img,2016/9/10,296,喜欢谍中谍 就我一个人感觉三个特工走上T台的时候节奏开始失控了吗，哪些演员的表情假假的，感觉好尴尬啊 我喜欢那个中国的男人，求名字！好帅。 king Regis??? 牛逼 时尚的命运危在旦夕-----玄了 无头特工，越演越神了，稀罕 小编 求跟进！ 哈哈，果断走起！ 期待续集呦 手机上看大片，爽！ 少了快速剪辑，多了悬疑气氛的营造 场面好大的赶脚啊 特别喜欢看时尚感强的电影，之前的《卡罗尔》、《裁缝》也很棒 盖里奇生日快乐！ 喜欢特工片?? 这还素盖里奇吗？ 哈哈哈，监制 V电影中的大片 一登场就被抓走了，呜呜呜呜我 衣服架子特工，这个创意666666 《王牌特工》强烈推荐 酷 
37,反乌托邦情感短片《假如生活玷污了你》,爱情,8.1,http://www.vmovier.com/50019?from=index_new_img,0,0,
38,周迅梁朝伟真情对谈短片《不怕黑》三部曲,广告,7.4,http://www.vmovier.com/50029?from=index_new_img,2016/9/10,697,一开始几句好像苏州河的对白 现在的广告真是让人很无语，别跟我说看不懂的才是艺术，从头到尾说一大堆和nm丸美有半毛钱关系吗？这个片子只告诉我里面有两个巨星！周迅梁朝伟！明星效应！ 顺便说一句，我居然有几个镜头把梁朝伟看成了雅人 其实对话的真诚度太低，虽然蔡康永点评不错，但不适合放在这个片子里，前面的感悟变成了最后的告诉。 朝伟哥~ 先乱后乱，先乱吧，还年轻 确实还是第一部《眼》更经典一些，另外推荐张震给卡地亚拍的《手》 1、为什么要全程显示广告？很无耻！2、对话切得没头没脑，让人很不舒服！3、演员表现做作！4、周迅那句不怕黑听得一身鸡皮疙瘩！ 我只想说 第一部是什么鬼。 第二三还可以 靠。钱全花在广告上了。东西的科技含量担心。都是广告榨出来的 周迅 ， 梁朝伟 广告语直接出戏…… 广告果然套路深...哈哈 这个钢琴bgm是什么 总体上还不错 一听周迅说 他爱我吗 就泪目 乱的、工整的、该发生的不可避免。行走自在，耕耘，结果自然 完全没有“眼”的那种感觉了~ 够厉害啊 真是花了大价钱了 所以大家觉得这片全靠演员撑哈 
39,罕见火山岛景观短片《火山岛世界》,旅行,7.2,http://www.vmovier.com/49548?from=index_new_img,2016/9/10,345,荒无人烟，好好哦 美 感谢小编分享 这样的世界，真是美轮美奂 好想去啊 这才是生活 来一次说走就走的旅行 沉默的时光流出不朽的传说 世界太美丽，我想去看看 美 每次看到这样的景致就想冲出牢笼，拥抱大自然 美景 好安静的赶脚，稀饭 
40,老师有话对你说,无,0,http://www.vmovier.com/50013?from=index_new_img,2016/9/9,927,谁能告诉我第二个玩视频是怎么做出来的 老师会玩那个视频绝了 最后一个看哭了 谢谢小学二年级的英语老师 四年级的数学老师 六年级的班主任 初中的喜羊羊和郑老师 高中的小白 大学的雨霖！ 我初中班主任也叫喜羊羊 教师节放假最开心了，哇哈哈哈 好喜欢这些老师 每当我轻轻走过您窗前，脑海回荡这首歌 感人，最喜欢第一个片子 好有爱！ 小编写的文案好棒????！ 好好生活，好好学习 封面上那部电影.地球上的星星.qiao感人 暖心，怀念，喜欢贝奇的推荐??为了评论，终于注册了 谢谢你记得我的名字，好感动。你喜欢就好啊，我要打了鸡血继续找好片子出来～ 来日方长，切要珍重，莫打鸡血 
41,里约奥运会官方回顾混剪《里约童话》,运动,7.5,http://www.vmovier.com/50022?from=index_new_img,2016/9/9,406,2分45 闪了一帧  官方的啊～ 感觉不错呢！ 各种感动时刻 童话话的童话 太棒了 但是素材是怎么找来的呢 我要bgm ?挺好 我要bgm 看到了一闪而过的奶龙和继科儿~迷妹有一双晶晶火眼 节奏稍微有点慢，没那么燃，不过官方的意思还是挺明显了哈哈 里约大冒险的印象已经深入人心 看来巴西消气了2333 有一种童话，叫做黑童话。 哈哈哈哈 
42,超萌定格动画《谁偷吃了我的饭菜？》,动画,7.7,http://www.vmovier.com/49989?from=index_new_img,2016/9/9,469,萌得满地打滚啊~！！ 这小老虎吃素呀，难怪它一直饿！哎呀呀~好可爱啊 如果小小孩看了会咋想？?? 这动画片拍得太好了，喜欢！ 哈哈哈，是我，我吃了 哈哈，虎兄，好胃口 小老虎吃素了 哈哈，…好可爱…………………（表情很严肃的说）怎么消灭他？……………这只小老虎是一个危险的埋伏…… 我是说为啥每次我都吃不饱呢，原来都被餐盘上的小动物偷吃啦 但是你不就是小动物吗？ 是我，是我 小老虎无所不能呀 那么小的小老虎吃光了比他身体大好多的饭菜呢 二班的小老虎，不一般，哈哈， 看完之后童心泛滥啦 之前看了《12年》效果震撼 神奇效果 用心做动画的好团队 小朋友性格太好了 ?? 小老虎好可爱 我都在吃土，这老虎却能吃得荤素搭配，妈妈我要做禽兽。 慢着，老虎吃素？不奇怪，我不还吃土嘛，这么一想没什么毛病。 ， 
43,震撼人心纪实性短片《痛失所爱》,剧情,7.8,http://www.vmovier.com/49795?from=index_new_img,2016/9/9,316,钟爱影片的无配乐设计，写实，残酷。而沉默虽然不等于孤独，但不可否认沉默的人都是孤独的努力者。 命运之手将你碾压在地上，无法挣脱 得失之间，因爱而痛 这就是成长的痛 他为什么要吃掉然后再吐出来？没看太懂 好像是甜食，为了减肥。 减去多余的水分，虽然就那么一点。但是有用， 纪实性的东西拍出来就是这样，反映着生活里的真实情况 无言的爱，无奈的痛 好压抑，特别是他爸爸有话不能说的时候 光线处理的挺好的，特写也给的很足 这片子太长了，适合晚上看 我缓存了，你别骗我 看着亲人一点一点走向死亡自己却无能为力的心情 虐心 子欲养而亲不待，说的就是这种感受吧 zhan 挺好的，但是父亲的死没有太多描写，也许是导演不想过多提起吧 
